Symbol,CompanyName,LastSale,MarketCap,IPOyear,Sector,Industry,SummaryQuoteURL,CompanyLogoURL,CompanyURL
EXAS,EXACT Sciences Corporation,6.18,$602.24M,2001,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exas,https://logo.clearbit.com/exactsciences.com,http://www.exactsciences.com
EXAC,Exactech Inc.,18.37,$257.69M,1996,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/exac,https://logo.clearbit.com/exac.com,http://www.exac.com
EXEL,Exelixis Inc.,3.76,$858M,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exel,https://logo.clearbit.com/exelixis.com,http://www.exelixis.com
EXFO,EXFO Inc,3.13,$69.82M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/exfo,https://logo.clearbit.com/exfo.com,http://www.exfo.com
EXLS,ExlService Holdings Inc.,50.18,$1.67B,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/exls,https://logo.clearbit.com/exlservice.com,http://www.exlservice.com
EXPE,Expedia Inc.,106.6,$16.05B,n/a,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/expe,https://logo.clearbit.com/expediainc.com,http://www.expediainc.com
EXPD,Expeditors International of Washington Inc.,48.73,$8.87B,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/expd,https://logo.clearbit.com/expeditors.com,http://www.expeditors.com
EXPO,Exponent Inc.,49.35,$1.27B,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/expo,https://logo.clearbit.com/exponent.com,http://www.exponent.com
ESRX,Express Scripts Holding Company,67.67,$45.21B,1992,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/esrx,https://logo.clearbit.com/express-scripts.com,http://www.express-scripts.com
EXTR,Extreme Networks Inc.,3.12,$322.36M,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/extr,https://logo.clearbit.com/extremenetworks.com,http://www.extremenetworks.com
EYEG,Eyegate Pharmaceuticals Inc.,3.05,$23.35M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/eyeg,https://logo.clearbit.com/eyegatepharma.com,http://www.eyegatepharma.com
EYEGW,Eyegate Pharmaceuticals Inc.,0.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/eyegw,https://logo.clearbit.com/,
EZPW,EZCORP Inc.,3.04,$166.88M,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ezpw,https://logo.clearbit.com/ezcorp.com,http://www.ezcorp.com
FFIV,F5 Networks Inc.,103.4,$7.11B,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ffiv,https://logo.clearbit.com/f5.com,http://www.f5.com
FB,Facebook Inc.,113.69,$323.59B,2012,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/fb,https://logo.clearbit.com/facebook.com,http://www.facebook.com
FCS,Fairchild Semiconductor International Inc.,19.99,$2.27B,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/fcs,https://logo.clearbit.com/fairchildsemi.com,http://www.fairchildsemi.com
FRP,FairPoint Communications Inc.,14.76,$399.28M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/frp,https://logo.clearbit.com/fairpoint.com,http://www.fairpoint.com
FWM,Fairway Group Holdings Corp.,0.38,$16.77M,2013,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/fwm,https://logo.clearbit.com/fairwaymarket.com,http://www.fairwaymarket.com
FALC,FalconStor Software Inc.,1.35,$56.39M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/falc,https://logo.clearbit.com/falconstor.com,http://www.falconstor.com
DAVE,Famous Dave&#39;s of America Inc.,6.03,$41.95M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dave,https://logo.clearbit.com/famousdaves.com,http://www.famousdaves.com
FARM,Farmer Brothers Company,26.75,$448.3M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/farm,https://logo.clearbit.com/farmerbros.com,http://www.farmerbros.com
FFKT,Farmers Capital Bank Corporation,25.75,$193.14M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffkt,https://logo.clearbit.com/farmerscapital.com,http://www.farmerscapital.com
FMNB,Farmers National Banc Corp.,8.93,$240.53M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmnb,https://logo.clearbit.com/farmersbankgroup.com,http://www.farmersbankgroup.com
FARO,FARO Technologies Inc.,30.9,$512.62M,1997,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/faro,https://logo.clearbit.com/faro.com,http://www.faro.com
FAST,Fastenal Company,48.5,$13.99B,1987,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/fast,https://logo.clearbit.com/fastenal.com,http://www.fastenal.com
FATE,Fate Therapeutics Inc.,1.85,$53.39M,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/fate,https://logo.clearbit.com/fatetherapeutics.com,http://www.fatetherapeutics.com
FBSS,Fauquier Bankshares Inc.,15.2,$57.12M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbss,https://logo.clearbit.com/fauquierbank.com,http://www.fauquierbank.com
FBRC,FBR & Co,17.96,$132.63M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/fbrc,https://logo.clearbit.com/fbr.com,http://www.fbr.com
FDML,Federal-Mogul Holdings Corporation,9.11,$1.54B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/fdml,https://logo.clearbit.com/federalmogul.com,http://www.federalmogul.com
FNHC,Federated National Holding Company,19.31,$275M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/fnhc,https://logo.clearbit.com/FedNat.com,http://www.FedNat.com
FEIC,FEI Company,85.95,$3.51B,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/feic,https://logo.clearbit.com/fei.com,http://www.fei.com
FHCO,Female Health Company (The),1.98,$57.48M,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/fhco,https://logo.clearbit.com/femalehealth.com,http://www.femalehealth.com
FENX,Fenix Parts Inc.,4.47,$90.29M,2015,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/fenx,https://logo.clearbit.com/fenixparts.com,http://www.fenixparts.com
GSM,Ferroglobe PLC,8.52,$1.46B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/gsm,https://logo.clearbit.com/,
FCSC,Fibrocell Science Inc,2.23,$97.89M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fcsc,https://logo.clearbit.com/fibrocell.com,http://www.fibrocell.com
FGEN,FibroGen Inc,19.02,$1.18B,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fgen,https://logo.clearbit.com/fibrogen.com,http://www.fibrogen.com
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,187.2982,$430.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oneq,https://logo.clearbit.com/,
LION,Fidelity Southern Corporation,15.66,$398.23M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lion,https://logo.clearbit.com/lionbank.com,http://www.lionbank.com
FDUS,Fidus Investment Corporation,15.44,$251.68M,2011,n/a,n/a,http://www.nasdaq.com/symbol/fdus,https://logo.clearbit.com/,
FRGI,Fiesta Restaurant Group Inc.,31.38,$841.9M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/frgi,https://logo.clearbit.com/frgi.com,http://www.frgi.com
FSAM,Fifth Street Asset Management Inc.,3.11,$151.32M,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/fsam,https://logo.clearbit.com/fifthstreetfinance.com,http://www.fifthstreetfinance.com
FSC,Fifth Street Finance Corp.,4.91,$737.79M,2008,n/a,n/a,http://www.nasdaq.com/symbol/fsc,https://logo.clearbit.com/,
FSCFL,Fifth Street Finance Corp.,24.8699,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fscfl,https://logo.clearbit.com/,
FSFR,Fifth Street Senior Floating Rate Corp.,7.57,$223.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsfr,https://logo.clearbit.com/,
FITB,Fifth Third Bancorp,17.09,$13.39B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitb,https://logo.clearbit.com/53.com,http://www.53.com
FITBI,Fifth Third Bancorp,28.9,$520.2M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitbi,https://logo.clearbit.com/53.com,http://www.53.com
FNGN,Financial Engines Inc.,29.87,$1.54B,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/fngn,https://logo.clearbit.com/corp.financialengines.com,http://www.corp.financialengines.com
FISI,Financial Institutions Inc.,28.64,$414.88M,1999,Finance,Major Banks,http://www.nasdaq.com/symbol/fisi,https://logo.clearbit.com/fiiwarsaw.com,http://www.fiiwarsaw.com
FNSR,Finisar Corporation,18.13,$1.95B,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/fnsr,https://logo.clearbit.com/finisar.com,http://www.finisar.com
FNJN,Finjan Holdings Inc.,0.99,$22.41M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/fnjn,https://logo.clearbit.com/finjan.com,http://www.finjan.com
FNTC,FinTech Acquisition Corp.,10.07,$138.29M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/fntc,https://logo.clearbit.com/,
FNTCU,FinTech Acquisition Corp.,11.5,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/fntcu,https://logo.clearbit.com/,
FNTCW,FinTech Acquisition Corp.,0.6999,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/fntcw,https://logo.clearbit.com/,
FEYE,FireEye Inc.,17.52,$2.91B,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/feye,https://logo.clearbit.com/fireeye.com,http://www.fireeye.com
FBNC,First Bancorp,18.91,$373.49M,1987,Finance,Major Banks,http://www.nasdaq.com/symbol/fbnc,https://logo.clearbit.com/localfirstbank.com,http://www.localfirstbank.com
FNLC,First Bancorp Inc (ME),18.84,$202.99M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnlc,https://logo.clearbit.com/thefirstbancorp.com,http://www.thefirstbancorp.com
FRBA,First Bank,6.595,$52.01M,2013,n/a,n/a,http://www.nasdaq.com/symbol/frba,https://logo.clearbit.com/firstbanknj.com,http://www.firstbanknj.com
BUSE,First Busey Corporation,20.22,$580.21M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/buse,https://logo.clearbit.com/busey.com,http://www.busey.com
FBIZ,First Business Financial Services Inc.,21.88,$190.36M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbiz,https://logo.clearbit.com/firstbusiness.com,http://www.firstbusiness.com
FCAP,First Capital Inc.,26.9878,$74.45M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fcap,https://logo.clearbit.com/firstharrison.com,http://www.firstharrison.com
FCFS,First Cash Financial Services Inc.,45.46,$1.28B,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs,https://logo.clearbit.com/firstcash.com,http://www.firstcash.com
FCNCA,First Citizens BancShares Inc.,246.86,$2.96B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcnca,https://logo.clearbit.com/firstcitizens.com,http://www.firstcitizens.com
FCLF,First Clover Leaf Financial Corp.,9.4,$65.86M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fclf,https://logo.clearbit.com/firstcloverleafbank.com,http://www.firstcloverleafbank.com
FCBC,First Community Bancshares Inc.,19.11,$340.54M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcbc,https://logo.clearbit.com/fcbresource.com,http://www.fcbresource.com
FCCO,First Community Corporation,14.74,$98.66M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcco,https://logo.clearbit.com/,
FCFP,First Community Financial Partners Inc.,8.75,$150.2M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcfp,https://logo.clearbit.com/fcbankgroup.com,http://www.fcbankgroup.com
FBNK,First Connecticut Bancorp Inc.,16.02,$252.12M,2011,Finance,Banks,http://www.nasdaq.com/symbol/fbnk,https://logo.clearbit.com/firstconnecticutbancorp.com,http://www.firstconnecticutbancorp.com
FDEF,First Defiance Financial Corp.,38.2,$341.46M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fdef,https://logo.clearbit.com/fdef.com,http://www.fdef.com
FFBC,First Financial Bancorp.,18.18,$1.12B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbc,https://logo.clearbit.com/bankatfirst.com,http://www.bankatfirst.com
FFBCW,First Financial Bancorp.,8.161,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbcw,https://logo.clearbit.com/,
FFIN,First Financial Bankshares Inc.,28.96,$1.91B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffin,https://logo.clearbit.com/ffin.com,http://www.ffin.com
THFF,First Financial Corporation Indiana,33.95,$429.69M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/thff,https://logo.clearbit.com/first-online.com,http://www.first-online.com
FFNW,First Financial Northwest Inc.,13.68,$185.76M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ffnw,https://logo.clearbit.com/fsbnw.com,http://www.fsbnw.com
FFWM,First Foundation Inc.,22.49,$360.21M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffwm,https://logo.clearbit.com/ff-inc.com,http://www.ff-inc.com
FGBI,First Guaranty Bancshares Inc.,15.18,$126.58M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fgbi,https://logo.clearbit.com/fgb.net,http://www.fgb.net
INBK,First Internet Bancorp,23.47,$105.29M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/inbk,https://logo.clearbit.com/firstinternetbancorp.com,http://www.firstinternetbancorp.com
FIBK,First Interstate BancSystem Inc.,28.26,$1.28B,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/fibk,https://logo.clearbit.com/fibk.com,http://www.fibk.com
FRME,First Merchants Corporation,22.94,$933M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frme,https://logo.clearbit.com/firstmerchants.com,http://www.firstmerchants.com
FMBH,First Mid-Illinois Bancshares Inc.,25.9,$219.02M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbh,https://logo.clearbit.com/firstmid.com,http://www.firstmid.com
FMBI,First Midwest Bancorp Inc.,17.88,$1.4B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbi,https://logo.clearbit.com/firstmidwest.com,http://www.firstmidwest.com
FNBC,First NBC Bank Holding Company,21.16,$403.49M,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/fnbc,https://logo.clearbit.com/firstnbcbank.com,http://www.firstnbcbank.com
FNFG,First Niagara Financial Group Inc.,9.79,$3.47B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnfg,https://logo.clearbit.com/firstniagara.com,http://www.firstniagara.com
FNWB,First Northwest Bancorp,12.86,$168.47M,2015,Finance,Banks,http://www.nasdaq.com/symbol/fnwb,https://logo.clearbit.com/ourfirstfed.com,http://www.ourfirstfed.com
FSFG,First Savings Financial Group Inc.,33.101,$72.98M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsfg,https://logo.clearbit.com/fsbbank.net,http://www.fsbbank.net
FSLR,First Solar Inc.,68.4,$6.96B,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/fslr,https://logo.clearbit.com/firstsolar.com,http://www.firstsolar.com
FSBK,First South Bancorp Inc,8.4,$79.71M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fsbk,https://logo.clearbit.com/firstsouthnc.com,http://www.firstsouthnc.com
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,27.9673,$43.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpa,https://logo.clearbit.com/,
BICK,First Trust BICK Index Fund,19.55,$8.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick,https://logo.clearbit.com/,
FBZ,First Trust Brazil AlphaDEX Fund,10.8315,$2.71M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fbz,https://logo.clearbit.com/,
FCAN,First Trust Canada AlphaDEX Fund,21.96,$8.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fcan,https://logo.clearbit.com/,
FTCS,First Trust Capital Strength ETF,38.9629,$122.73M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftcs,https://logo.clearbit.com/,
FCA,First Trust China AlphaDEX Fund,18.98,$17.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fca,https://logo.clearbit.com/,
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,45.84,$151.36M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdt,https://logo.clearbit.com/,
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,31.6154,$7.9M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdts,https://logo.clearbit.com/,
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,20.04,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fvc,https://logo.clearbit.com/,
FV,First Trust Dorsey Wright Focus 5 ETF,21.29,$3.86B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fv,https://logo.clearbit.com/,
IFV,First Trust Dorsey Wright International Focus 5 ETF,16.81,$747.2M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifv,https://logo.clearbit.com/,
FEM,First Trust Emerging Markets AlphaDEX Fund,18.85,$148.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fem,https://logo.clearbit.com/,
FEMB,First Trust Emerging Markets Local Currency Bond ETF,41.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/femb,https://logo.clearbit.com/,
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,28.64,$32.94M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fems,https://logo.clearbit.com/,
FTSM,First Trust Enhanced Short Maturity ETF,59.83,$128.62M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsm,https://logo.clearbit.com/,
FEP,First Trust Europe AlphaDEX Fund,28.36,$380.02M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fep,https://logo.clearbit.com/,
FEUZ,First Trust Eurozone AlphaDEX ETF,30.53,$10.69M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/feuz,https://logo.clearbit.com/,
FGM,First Trust Germany AlphaDEX Fund,35.7,$232.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fgm,https://logo.clearbit.com/,
FTGC,First Trust Global Tactical Commodity Strategy Fund,20.26,$177.34M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftgc,https://logo.clearbit.com/,
FTHI,First Trust High Income ETF,19.7501,$5.93M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fthi,https://logo.clearbit.com/,
HYLS,First Trust High Yield Long/Short ETF,47.15,$452.64M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyls,https://logo.clearbit.com/,
FHK,First Trust Hong Kong AlphaDEX Fund,30.79,$173.96M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fhk,https://logo.clearbit.com/,
FTAG,First Trust Indxx Global Agriculture ETF,4.1243,$3.92M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftag,https://logo.clearbit.com/,
FTRI,First Trust Indxx Global Natural Resources Income ETF,9.987,$10.99M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftri,https://logo.clearbit.com/,
FPXI,First Trust International IPO ETF,25.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fpxi,https://logo.clearbit.com/,
YDIV,First Trust International Multi-Asset Diversified Income Index,16.69,$13.35M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ydiv,https://logo.clearbit.com/,
SKYY,First Trust ISE Cloud Computing Index Fund,28.98,$475.27M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skyy,https://logo.clearbit.com/,
FJP,First Trust Japan AlphaDEX Fund,45.46,$93.19M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fjp,https://logo.clearbit.com/,
FLN,First Trust Latin America AlphaDEX Fund,15.3569,$4.61M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fln,https://logo.clearbit.com/,
FTLB,First Trust Low Beta Income ETF,19.5901,$4.9M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftlb,https://logo.clearbit.com/,
LMBS,First Trust Low Duration Opportunities ETF,50.936,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmbs,https://logo.clearbit.com/,
FMB,First Trust Managed Municipal ETF,52.6201,$21.05M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmb,https://logo.clearbit.com/,
MDIV,First Trust Multi-Asset Diversified Income Index Fund,17.9,$903.06M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdiv,https://logo.clearbit.com/,
QABA,First Trust NASDAQ ABA Community Bank Index Fund,36.5,$98.55M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qaba,https://logo.clearbit.com/,
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,14.54,$69.07M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln,https://logo.clearbit.com/,
